rowid,StockTakeID,DocNum,Inspector,SEQ,Location,SKU,Barcode,IBC,SBC,ProductName,QNT,SalePrice,DateTime
0011,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0011,B01B0106,8851989062945,8851989062945,8851989062945,8851989062945,ดีนี่ปรับผ้านุ่มเนเชอรัล 600มล,12,18.01,17 Feb 08:38PM
0012,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0012,B01B0106,8851989032580,8851989032580,8851989032580,8851989032580,ไฟน์ไลน์แอลลิแกนซ์สีชมพู 500มล,12,28.82,17 Feb 08:39PM
0013,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0013,B01B0106,8851989032795,8851989032795,8851989032795,8851989032795,ไฟน์ไลน์เนเชอรัลสีชมพู 500มล,12,27.88,17 Feb 08:39PM
0014,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0014,B01B0106,8850709200278,8850709200278,8850709200278,8850709200278,เบบี้เลิฟเดย์ไนท์ XL 54ชิ้น,3,328.92,17 Feb 08:40PM
0015,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0015,B01B0106,8850709200261,8850709200261,8850709200261,8850709200261,เบบี้เลิฟเดย์ไนท์ L 62ชิ้น,3,328.92,17 Feb 08:40PM
0016,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0016,B01B0106,8851932354912,8851932354912,8851932354912,8851932354912,ซันซิลแชมพูสเตรท 650มล,9,131.36,17 Feb 08:41PM
0017,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0017,B01B0106,8851932354271,8851932354271,8851932354271,8851932354271,ซันซิลครีมนวดสเตรท 425มล,12,112.1,17 Feb 08:41PM
0018,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0018,B01B0106,8851932425100,8851932425100,8851932425100,8851932425100,โดฟแชมพูแอนตี้แฮร์ฟอล 450มล,9,127.79,17 Feb 08:42PM
0019,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0019,B01B0106,8851932404921,8851932404921,8851932404921,8851932404921,เคลียร์แชมพูไอซ์คูล 425มล X2,6,203.63,17 Feb 08:42PM
0020,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0020,B01B0106,8851123343053,8851123343053,8851123343053,8851123343053,เบบี้มายด์สบู่ก้อนฟ้า 75ก X4,9,40.62,17 Feb 08:42PM
0021,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0021,B01B0106,9556006060438,9556006060438,9556006060438,9556006060438,จอนสับาธพีเอช5.5อัลมอนออย750มล,10,139.5,17 Feb 08:42PM
0022,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0022,B01B0106,8851111114030,8851111114030,8851111114030,8851111114030,โซฟีคูลลิ่งเฟรช 25ซม 10ชิ้น,23,36.45,17 Feb 08:43PM
0023,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0023,B01B0106,8850002851658,8850002851658,8850002851658,8850002851658,โชกุบุสซึบาธชมพู 200มล,20,39.85,17 Feb 08:43PM
0024,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0024,B01B0106,8851818951129,8851818951129,8851818951129,8851818951129,ลอรีเอะซูเปอร์อัลตร้าแพคคู่X26,11,80.57,17 Feb 08:44PM
0025,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0025,B01B0106,8850848015788,8850848015788,8850848015788,8850848015788,เพียวรีนสูตรเนเชอรัล 60ชิ้น,6,46.7,17 Feb 08:44PM
0026,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0026,B01B0106,8859084700014,8859084700014,8859084700014,8859084700014,เอเม่สำลีแผ่น 90ก,6,46.43,17 Feb 08:45PM
0027,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0027,B01B0106,4902430606684,4902430606684,4902430606684,4902430606684,ออรัลบีบ้วนปาก7เบเนฟิต 500มล,5,87.41,17 Feb 08:45PM
0028,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0028,B01B0106,8850029000053,8850029000053,8850029000053,8850029000053,นีเวียเมนโรลออนB&W 50มล X2,6,147.25,17 Feb 08:45PM
0029,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0029,B01B0106,8850002017368,8850002017368,8850002017368,8850002017368,โคโดโมแป้งเอ็กซ์ตร้ามายด์400ก,8,82.5,17 Feb 08:45PM
0030,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0030,B01B0106,6908594417034,6908594417034,6908594417034,6908594417034,ลอรีเอะผ้าอนามัย 30ซม X16,9,45.29,17 Feb 08:46PM
0031,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0031,B01B0106,8850007811251,8850007811251,8850007811251,8850007811251,ลิสเตอรีนบ้วนปากคูลมินต์ 750มล,7,111.33,17 Feb 08:46PM
0032,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0032,B01B0106,8857122808678,8857122808678,8857122808678,8857122808678,เดนติคอนไหมขัดฟัน 50ชิ้น,11,24.47,17 Feb 08:46PM
0033,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0033,B01B0106,8853474035861,8853474035861,8853474035861,8853474035861,ถูกใจกระดาษชำระหนา2ชั้น X30,6,73.34,17 Feb 08:47PM
0034,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0034,B01B0106,8851111601233,8851111601233,8851111601233,8851111601233,ไลฟ์รี่กางเกงซึมซับมั่นใจ L20,4,407.57,17 Feb 08:48PM
0035,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0035,B01B0106,8851111601332,8851111601332,8851111601332,8851111601332,ไลฟ์รี่กางเกงซึมซับมั่นใจ XL16,4,407.57,17 Feb 08:49PM
0036,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0036,B01B0106,8851111601134,8851111601134,8851111601134,8851111601134,ไลฟ์รี่กางเกงซึมซับมั่นใจ M20,4,407.57,17 Feb 08:49PM
0037,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0037,B01B0106,8853474044535,8853474044535,8853474044535,8853474044535,สมาร์ทเตอร์เช็ดกระจก 2ล,4,54.31,17 Feb 08:50PM
0038,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0038,B01B0106,8850092010201,8850092010201,8850092010201,8850092010201,วิกซอลห้องน้ำขาว 900มล,12,38.43,17 Feb 08:50PM
0039,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0039,B01B0106,8850092018207,8850092018207,8850092018207,8850092018207,วิกซอลห้องน้ำสีดำ 900มล,12,38.43,17 Feb 08:51PM
0040,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0040,B01B0106,8850125072930,8850125072930,8850125072930,8850125072930,ฟริสกี้เซิร์ฟฟิ่งเฟเวอริส1.2กก,4,100.42,17 Feb 08:52PM
0041,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0041,B01B0106,4902430504515,4902430504515,4902430504515,4902430504515,ดาวน์นี่น้ำยาปรับผ้านุ่ม 500มล,12,62.17,17 Feb 08:53PM
0042,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0042,B01B0106,4902430731447,4902430731447,4902430731447,4902430731447,ดาวน์นี่ผ้านุ่มแดร์ริ่ง560มลRF,12,63.61,17 Feb 08:53PM
0043,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0043,B01B0106,8851989032795,8851989032795,8851989032795,8851989032795,ไฟน์ไลน์เนเชอรัลสีชมพู 500มล,12,27.88,17 Feb 08:54PM
0044,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0044,B01B0106,8851818607309,8851818607309,8851818607309,8851818607309,ไฮเตอร์ซักผ้าขาวฟ้า 2.5ล,4,56.59,17 Feb 08:54PM
0045,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0045,B01B0106,8851932399159,8851932399159,8851932399159,8851932399159,โอโมพลัสปารีสเพอร์ฟูม 2000ก,6,121.21,17 Feb 08:56PM
0046,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0046,B01B0106,8850002905207,8850002905207,8850002905207,8850002905207,ไลปอนเอฟน้ำยาล้างจาน 550มล X3,8,63.75,17 Feb 08:56PM
0047,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0047,B01B0106,8850002015661,8850002015661,8850002015661,8850002015661,โคโดโมผ้านุ่มเด็กแรกเกิด 600มล,12,17.5,17 Feb 08:57PM
0048,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0048,B01B0106,8851932391078,8851932391078,8851932391078,8851932391078,โอโมพลัสซากุระเฟรช 2000ก,6,125.58,17 Feb 08:58PM
0049,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0049,B01B0106,8857118930222,8857118930222,8857118930222,8857118930222,โฟคัลสารส้มสเปรย์ 120มล,12,62.15,17 Feb 08:58PM
0050,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0050,B01B0106,8853474064502,8853474064502,8853474064502,8853474064502,บลูมเนเจอเลิฟไบร์ทชาวเวอ 400มล,6,51.75,17 Feb 08:59PM
0051,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0051,B01B0106,9300830020218,9300830020218,9300830020218,9300830020218,เรโซนาสเปรย์ชาวเวอร์คลีน 150มล,12,86.67,17 Feb 08:59PM
0052,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0052,B01B0106,8852756375657,8852756375657,8852756375657,8852756375657,เคลล็อกส์บลูเบอรีอัลมอนด์ 370ก,12,152.5,17 Feb 09:00PM
0053,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0053,B01B0106,8858843204367,8858843204367,8858843204367,8858843204367,เฟรชพลัสผ้าเช็ดแบบเปียก 80แผ่น,24,37.82,17 Feb 09:01PM
0054,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0054,B01B0106,8853474063970,8853474063970,8853474063970,8853474063970,สมาร์ทเตอร์ฆ่าเชื้อโรค 250มล,12,66,17 Feb 09:01PM
0055,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0055,B01B0106,9300830047024,9300830047024,9300830047024,9300830047024,เรโซนาไวท์เฟลชซากุระ 150มล,6,86.67,17 Feb 09:02PM
0056,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0056,B01B0106,9300830047024,9300830047024,9300830047024,9300830047024,เรโซนาไวท์เฟลชซากุระ 150มล,6,86.67,17 Feb 09:02PM
0057,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0057,B01B0106,8853474064496,8853474064496,8853474064496,8853474064496,บลูมเนเจอเลิฟมอยสชาวเวอ 400มล,6,52.38,17 Feb 09:02PM
0058,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0058,B01B0106,9300830020225,9300830020225,9300830020225,9300830020225,เรโซนาสเปรย์ไวท์เทนนิ่ง 150มล,12,86.67,17 Feb 09:02PM
0059,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0059,B01B0106,9300830020195,9300830020195,9300830020195,9300830020195,เรโซนาสเปรย์แพชชั่น 150มล,12,86.65,17 Feb 09:03PM
0060,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0060,B01B0106,4902430874113,4902430874113,4902430874113,4902430874113,แพนทีนครีมนวด3มินิท 300มล,10,104.02,17 Feb 09:04PM
0061,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0061,B01B0106,8853474064465,8853474064465,8853474064465,8853474064465,บลูมเนเจอเลิฟดีท็อกแชมพู 400มล,6,53.89,17 Feb 09:05PM
0062,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0062,B01B0106,8853474064489,8853474064489,8853474064489,8853474064489,บลูมเนเจอเลิฟดีท็อกคอนดิ 400มล,1,56.14,17 Feb 09:05PM
0063,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0063,B01B0106,8853474064458,8853474064458,8853474064458,8853474064458,บลูมเนเจอเลิฟเฟอริชแชมพู 400มล,4,55.01,17 Feb 09:05PM
0064,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0064,B01B0106,8851932369374,8851932369374,8851932369374,8851932369374,ลักสครีมอาบน้ำขาว500มล แพคคู่,1,150.5,17 Feb 09:06PM
0065,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0065,B01B0106,8851932369374,8851932369374,8851932369374,8851932369374,ลักสครีมอาบน้ำขาว500มล แพคคู่,5,150.5,17 Feb 09:06PM
0066,470564,Q001040CBBF3B0000470564202102170831B01B0106,20028936,0066,B01B0106,8851932369367,8851932369367,8851932369367,8851932369367,ลักสครีมอาบน้ำชมพู500มล แพคคู่,8,150.5,17 Feb 09:06PM
