rowid,StockTakeID,DocNum,Inspector,SEQ,Location,SKU,Barcode,IBC,SBC,ProductName,QNT,SalePrice,DateTime
0029,470564,Q001040D024740000470564202102170832B01B0102,20032476,0029,B01B0102,8888021203950,8888021203950,8888021203950,8888021203950,เอเนอไจเซอร์ถ่านรุ่น92 AAA,1,84.11,17 Feb 08:46PM
0030,470564,Q001040D024740000470564202102170832B01B0102,20032476,0030,B01B0102,8888021203950,8888021203950,8888021203950,8888021203950,เอเนอไจเซอร์ถ่านรุ่น92 AAA,1,84.11,17 Feb 08:46PM
0031,470564,Q001040D024740000470564202102170832B01B0102,20032476,0031,B01B0102,8888021203950,8888021203950,8888021203950,8888021203950,เอเนอไจเซอร์ถ่านรุ่น92 AAA,1,84.11,17 Feb 08:46PM
0032,470564,Q001040D024740000470564202102170832B01B0102,20032476,0032,B01B0102,8888021203950,8888021203950,8888021203950,8888021203950,เอเนอไจเซอร์ถ่านรุ่น92 AAA,1,84.11,17 Feb 08:46PM
0033,470564,Q001040D024740000470564202102170832B01B0102,20032476,0033,B01B0102,8888021203950,8888021203950,8888021203950,8888021203950,เอเนอไจเซอร์ถ่านรุ่น92 AAA,1,84.11,17 Feb 08:46PM
0034,470564,Q001040D024740000470564202102170832B01B0102,20032476,0034,B01B0102,8888021203950,8888021203950,8888021203950,8888021203950,เอเนอไจเซอร์ถ่านรุ่น92 AAA,1,84.11,17 Feb 08:46PM
0035,470564,Q001040D024740000470564202102170832B01B0102,20032476,0035,B01B0102,8888021203950,8888021203950,8888021203950,8888021203950,เอเนอไจเซอร์ถ่านรุ่น92 AAA,1,84.11,17 Feb 08:46PM
0036,470564,Q001040D024740000470564202102170832B01B0102,20032476,0036,B01B0102,8888021203950,8888021203950,8888021203950,8888021203950,เอเนอไจเซอร์ถ่านรุ่น92 AAA,1,84.11,17 Feb 08:46PM
0037,470564,Q001040D024740000470564202102170832B01B0102,20032476,0037,B01B0102,8888021203950,8888021203950,8888021203950,8888021203950,เอเนอไจเซอร์ถ่านรุ่น92 AAA,1,84.11,17 Feb 08:46PM
0038,470564,Q001040D024740000470564202102170832B01B0102,20032476,0038,B01B0102,8888021203950,8888021203950,8888021203950,8888021203950,เอเนอไจเซอร์ถ่านรุ่น92 AAA,1,84.11,17 Feb 08:46PM
0039,470564,Q001040D024740000470564202102170832B01B0102,20032476,0039,B01B0102,8888021203950,8888021203950,8888021203950,8888021203950,เอเนอไจเซอร์ถ่านรุ่น92 AAA,1,84.11,17 Feb 08:46PM
0040,470564,Q001040D024740000470564202102170832B01B0102,20032476,0040,B01B0102,4987176030542,4987176030542,4987176030542,4987176030542,ดาวนีซักผ้าเจลตากผ้าในร่ม 126ก,15,50.47,17 Feb 08:49PM
0041,470564,Q001040D024740000470564202102170832B01B0102,20032476,0041,B01B0102,8851932417167,8851932417167,8851932417167,8851932417167,คอมฟอร์ทปรับผ้าชมพู600มลX2แถม1,4,105.7,17 Feb 08:50PM
0042,470564,Q001040D024740000470564202102170832B01B0102,20032476,0042,B01B0102,8851697200011,8851697200011,8851697200011,8851697200011,เบบีย์ยาสีฟันมิลค์เอนไซม์ 40ก,12,64.52,17 Feb 08:50PM
0043,470564,Q001040D024740000470564202102170832B01B0102,20032476,0043,B01B0102,8851989033297,8851989033297,8851989033297,8851989033297,ไฟน์ไลนซักผ้าซันนีพิงค์ 400มล,8,23.83,17 Feb 08:50PM
0044,470564,Q001040D024740000470564202102170832B01B0102,20032476,0044,B01B0102,6908594419021,6908594419021,6908594419021,6908594419021,ลอรีเอะผ้าอนามัย 35ซม 8ชิ้น,24,39.04,17 Feb 08:51PM
0045,470564,Q001040D024740000470564202102170832B01B0102,20032476,0045,B01B0102,4902430852586,4902430852586,4902430852586,4902430852586,แพนทีนครีมนวดไวท์ชาร์โคล 530มล,12,187.74,17 Feb 08:51PM
0046,470564,Q001040D024740000470564202102170832B01B0102,20032476,0046,B01B0102,6908594419021,6908594419021,6908594419021,6908594419021,ลอรีเอะผ้าอนามัย 35ซม 8ชิ้น,24,39.04,17 Feb 08:51PM
0047,470564,Q001040D024740000470564202102170832B01B0102,20032476,0047,B01B0102,4902430777452,4902430777452,4902430777452,4902430777452,แพนทีนแชมพูโกลเวทตี้ 530มล,12,192.95,17 Feb 08:52PM
0048,470564,Q001040D024740000470564202102170832B01B0102,20032476,0048,B01B0102,4902430952101,4902430952101,4902430952101,4902430952101,เฮอร์บัลครีมนวดสำหรับผมแห้ง400,12,111.61,17 Feb 08:52PM
0049,470564,Q001040D024740000470564202102170832B01B0102,20032476,0049,B01B0102,8850169547210,8850169547210,8850169547210,8850169547210,คัสสันเบบี้ออยสีฟ้า200มล1Free1,12,102.8,17 Feb 08:53PM
0050,470564,Q001040D024740000470564202102170832B01B0102,20032476,0050,B01B0102,8853474062164,8853474062164,8853474062164,8853474062164,สมาร์ทเตอรสำลีก้านกระดาษM X300,8,31.25,17 Feb 08:53PM
0051,470564,Q001040D024740000470564202102170832B01B0102,20032476,0051,B01B0102,8857122875052,8857122875052,8857122875052,8857122875052,แคริสม่าสำลีแผ่นบาง 200แผ่น,7,33.11,17 Feb 08:54PM
0052,470564,Q001040D024740000470564202102170832B01B0102,20032476,0052,B01B0102,8851989064499,8851989064499,8851989064499,8851989064499,ดีนี่สำลีแผ่นเซฟโทนเนอ 100แผ่น,7,35.96,17 Feb 08:54PM
0053,470564,Q001040D024740000470564202102170832B01B0102,20032476,0053,B01B0102,8851007198397,8851007198397,8851007198397,8851007198397,เซ็นโซดายน์ยาเอ็กตร้าเฟรช100ก,11,137.7,17 Feb 08:54PM
0054,470564,Q001040D024740000470564202102170832B01B0102,20032476,0054,B01B0102,8851007197925,8851007197925,8851007197925,8851007197925,เซ็นโซดายน์ยารีแพร์ไวท์ 100ก,11,140.71,17 Feb 08:55PM
0055,470564,Q001040D024740000470564202102170832B01B0102,20032476,0055,B01B0102,8850848013999,8850848013999,8850848013999,8850848013999,เพียวรีนเพียวแอนด์มาย 80แผ่นX3,3,125.99,17 Feb 08:55PM
0056,470564,Q001040D024740000470564202102170832B01B0102,20032476,0056,B01B0102,8851072030554,8851072030554,8851072030554,8851072030554,ริอิสำลีแผ่นโทนเนอร์ 120แผ่น,12,42.52,17 Feb 08:55PM
0057,470564,Q001040D024740000470564202102170832B01B0102,20032476,0057,B01B0102,8850360022714,8850360022714,8850360022714,8850360022714,เดทตอลสบู่ก้อนสกินแคร์ 65ก X4,19,49.07,17 Feb 08:56PM
0058,470564,Q001040D024740000470564202102170832B01B0102,20032476,0058,B01B0102,8851932412292,8851932412292,8851932412292,8851932412292,เคลียร์แชมพูไอซี่ซากุระ 435มล,6,146.4,17 Feb 08:57PM
0059,470564,Q001040D024740000470564202102170832B01B0102,20032476,0059,B01B0102,8853474064496,8853474064496,8853474064496,8853474064496,บลูมเนเจอเลิฟมอยสชาวเวอ 400มล,6,52.38,17 Feb 08:57PM
0060,470564,Q001040D024740000470564202102170832B01B0102,20032476,0060,B01B0102,8850360034496,8850360034496,8850360034496,8850360034496,เดทตอลผ้าเช็ดทำความสะอาดผิว40ผ,12,42.99,17 Feb 08:59PM
0061,470564,Q001040D024740000470564202102170832B01B0102,20032476,0061,B01B0102,8850360034496,8850360034496,8850360034496,8850360034496,เดทตอลผ้าเช็ดทำความสะอาดผิว40ผ,12,42.99,17 Feb 08:59PM
0062,470564,Q001040D024740000470564202102170832B01B0102,20032476,0062,B01B0102,8850002850415,8850002850415,8850002850415,8850002850415,อองฟองต์แป้งเด็กฟ้า 400ก,24,21.31,17 Feb 09:00PM
0063,470564,Q001040D024740000470564202102170832B01B0102,20032476,0063,B01B0102,8851932411769,8851932411769,8851932411769,8851932411769,เทรซาเม่แชมพูเทรซเพล็กซ์ 250มล,12,187.74,17 Feb 09:00PM
